.pred,date_time,datetime,date,year,month,wday,day,hour,dow,doy,quarter,period,hourly_temperature_2m.x,hourly_weathercode.x,hourly_temperature_2m.y,hourly_weathercode.y,average_temp,temp_diff,brux_wc,brug_wc,holiday,holiday_flag,max_past_24,min_past_24,mean_week,last_period,cooling,h_sin,time_human,type,resolution_code,total_load,temperature_2m,weather_code,weekday,label
6128.907926324222,2023-05-25T22:00:00Z,2023-05-25T22:00:00Z,2023-05-25,2023,5,5,25,22,5,145,2,22 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5523.184145616642,6962.067,15,-0.2697967711570244,early morning,backfit,PT15M,6530.232,NA,NA,1,test
6014.1397501684505,2023-05-25T22:15:00Z,2023-05-25T22:15:00Z,2023-05-25,2023,5,5,25,22,5,145,2,22 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5523.006448736998,6789.398,15,-0.2697967711570244,early morning,backfit,PT15M,6510.271,NA,NA,1,test
5990.20424290012,2023-05-25T22:30:00Z,2023-05-25T22:30:00Z,2023-05-25,2023,5,5,25,22,5,145,2,22 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5522.656839524517,6586.22,15,-0.2697967711570244,early morning,backfit,PT15M,6367.48,NA,NA,1,test
5868.554936893214,2023-05-25T22:45:00Z,2023-05-25T22:45:00Z,2023-05-25,2023,5,5,25,22,5,145,2,22 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5522.35143833581,6488.565,15,-0.2697967711570244,early morning,backfit,PT15M,6382.43,NA,NA,1,test
5745.930928231247,2023-05-25T23:00:00Z,2023-05-25T23:00:00Z,2023-05-25,2023,5,5,25,23,5,145,2,23 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5522.048711738485,6343.383,15,-2.4492935982947064e-16,early morning,backfit,PT15M,6290.252,NA,NA,1,test
5719.739246573454,2023-05-25T23:15:00Z,2023-05-25T23:15:00Z,2023-05-25,2023,5,5,25,23,5,145,2,23 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5521.803475482912,6426.549,15,-2.4492935982947064e-16,early morning,backfit,PT15M,6258.567,NA,NA,1,test
5649.365140254549,2023-05-25T23:30:00Z,2023-05-25T23:30:00Z,2023-05-25,2023,5,5,25,23,5,145,2,23 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5521.647285289748,6299.779,15,-2.4492935982947064e-16,early morning,backfit,PT15M,6184.795,NA,NA,1,test
5652.788918536179,2023-05-25T23:45:00Z,2023-05-25T23:45:00Z,2023-05-25,2023,5,5,25,23,5,145,2,23 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5521.472044576523,6255.3,15,-2.4492935982947064e-16,early morning,backfit,PT15M,6086.991,NA,NA,1,test
5860.784942618819,2023-05-26T00:15:00Z,2023-05-26T00:15:00Z,2023-05-26,2023,5,6,26,0,6,146,2,0 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5521.16865230312,6135.707,15,0,morning,backfit,PT15M,5955.852,NA,NA,1,test
5874.755878840721,2023-05-26T00:30:00Z,2023-05-26T00:30:00Z,2023-05-26,2023,5,6,26,0,6,146,2,0 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5520.99148885587,6180.646,15,0,morning,backfit,PT15M,5967.523,NA,NA,1,test
5859.131105474859,2023-05-26T00:45:00Z,2023-05-26T00:45:00Z,2023-05-26,2023,5,6,26,0,6,146,2,0 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5521.089377414562,6058.304,15,0,morning,backfit,PT15M,5940.989,NA,NA,1,test
5982.789661190771,2023-05-26T01:00:00Z,2023-05-26T01:00:00Z,2023-05-26,2023,5,6,26,1,6,146,2,1 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5521.162002971768,5999.702,15,0.2697967711570243,morning,backfit,PT15M,5919.365,NA,NA,1,test
5900.21122379279,2023-05-26T01:15:00Z,2023-05-26T01:15:00Z,2023-05-26,2023,5,6,26,1,6,146,2,1 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5521.73459435364,5928.69,15,0.2697967711570243,morning,backfit,PT15M,5966.554,NA,NA,1,test
5927.4574523941155,2023-05-26T01:30:00Z,2023-05-26T01:30:00Z,2023-05-26,2023,5,6,26,1,6,146,2,1 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5522.304270430906,5943.565,15,0.2697967711570243,morning,backfit,PT15M,5958.287,NA,NA,1,test
5864.366918937038,2023-05-26T01:45:00Z,2023-05-26T01:45:00Z,2023-05-26,2023,5,6,26,1,6,146,2,1 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5522.822696879643,5918.507,15,0.2697967711570243,morning,backfit,PT15M,5896.635,NA,NA,1,test
5969.286943406435,2023-05-26T02:00:00Z,2023-05-26T02:00:00Z,2023-05-26,2023,5,6,26,2,6,146,2,2 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5523.33776820208,5968.665,15,0.5195839500354336,morning,backfit,PT15M,5945.27,NA,NA,1,test
5945.007702678267,2023-05-26T02:15:00Z,2023-05-26T02:15:00Z,2023-05-26,2023,5,6,26,2,6,146,2,2 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5524.201900445765,5851.103,15,0.5195839500354336,morning,backfit,PT15M,6025.581,NA,NA,1,test
6008.220148222695,2023-05-26T02:30:00Z,2023-05-26T02:30:00Z,2023-05-26,2023,5,6,26,2,6,146,2,2 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5525.054488855869,5913.586,15,0.5195839500354336,morning,backfit,PT15M,6019.292,NA,NA,1,test
6089.005246444046,2023-05-26T02:45:00Z,2023-05-26T02:45:00Z,2023-05-26,2023,5,6,26,2,6,146,2,2 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5525.828986627043,5934.076,15,0.5195839500354336,morning,backfit,PT15M,6016.478,NA,NA,1,test
6055.664942998216,2023-05-26T03:00:00Z,2023-05-26T03:00:00Z,2023-05-26,2023,5,6,26,3,6,146,2,3 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5526.684456166419,5865.351,15,0.730835964278124,morning,backfit,PT15M,6181.952,NA,NA,1,test
6081.264701071076,2023-05-26T03:15:00Z,2023-05-26T03:15:00Z,2023-05-26,2023,5,6,26,3,6,146,2,3 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5527.645906389302,5958.668,15,0.730835964278124,morning,backfit,PT15M,6200.1,NA,NA,1,test
6125.479694549364,2023-05-26T03:30:00Z,2023-05-26T03:30:00Z,2023-05-26,2023,5,6,26,3,6,146,2,3 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5528.672188707281,6033.627,15,0.730835964278124,morning,backfit,PT15M,6231.182,NA,NA,1,test
6095.63888325131,2023-05-26T03:45:00Z,2023-05-26T03:45:00Z,2023-05-26,2023,5,6,26,3,6,146,2,3 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5529.867208023774,6203.892,15,0.730835964278124,morning,backfit,PT15M,6260.865,NA,NA,1,test
6283.710326497875,2023-05-26T04:00:00Z,2023-05-26T04:00:00Z,2023-05-26,2023,5,6,26,4,6,146,2,4 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5531.3003580980685,6165.795,15,0.8878852184023752,morning,backfit,PT15M,6507.679,NA,NA,1,test
6244.930581972011,2023-05-26T04:15:00Z,2023-05-26T04:15:00Z,2023-05-26,2023,5,6,26,4,6,146,2,4 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5532.794656760772,6236.98,15,0.8878852184023752,morning,backfit,PT15M,6554.298,NA,NA,1,test
6467.034266818175,2023-05-26T04:30:00Z,2023-05-26T04:30:00Z,2023-05-26,2023,5,6,26,4,6,146,2,4 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5534.368044576523,6305.666,15,0.8878852184023752,morning,backfit,PT15M,6688.015,NA,NA,1,test
6545.571032707357,2023-05-26T04:45:00Z,2023-05-26T04:45:00Z,2023-05-26,2023,5,6,26,4,6,146,2,4 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5535.798454680535,6602.711,15,0.8878852184023752,morning,backfit,PT15M,6645.441,NA,NA,1,test
6208.144861359629,2023-05-26T05:00:00Z,2023-05-26T05:00:00Z,2023-05-26,2023,5,6,26,5,6,146,2,5 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5536.938118870728,6814.616,15,0.9790840876823228,early morning,backfit,PT15M,6537.144,NA,NA,1,test
6075.282472071803,2023-05-26T05:15:00Z,2023-05-26T05:15:00Z,2023-05-26,2023,5,6,26,5,6,146,2,5 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5537.965598811293,7058.339,15,0.9790840876823228,early morning,backfit,PT15M,6521.264,NA,NA,1,test
6223.697655625289,2023-05-26T05:30:00Z,2023-05-26T05:30:00Z,2023-05-26,2023,5,6,26,5,6,146,2,5 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5539.105805349182,7218.664,15,0.9790840876823228,early morning,backfit,PT15M,6562.237,NA,NA,1,test
6098.939542160811,2023-05-26T05:45:00Z,2023-05-26T05:45:00Z,2023-05-26,2023,5,6,26,5,6,146,2,5 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5539.979218424963,7285.375,15,0.9790840876823228,early morning,backfit,PT15M,6396.922,NA,NA,1,test
5977.080218333626,2023-05-26T06:00:00Z,2023-05-26T06:00:00Z,2023-05-26,2023,5,6,26,6,6,146,2,6 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5540.5872689450225,7366.628,15,0.9976687691905392,early morning,backfit,PT15M,6297.23,NA,NA,1,test
5907.914034658543,2023-05-26T06:15:00Z,2023-05-26T06:15:00Z,2023-05-26,2023,5,6,26,6,6,146,2,6 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5540.928664190194,7464.723,15,0.9976687691905392,early morning,backfit,PT15M,6152.535,NA,NA,1,test
5808.522155827133,2023-05-26T06:30:00Z,2023-05-26T06:30:00Z,2023-05-26,2023,5,6,26,6,6,146,2,6 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5540.842621099554,7423.388,15,0.9976687691905392,early morning,backfit,PT15M,5979.066,NA,NA,1,test
5714.00913784261,2023-05-26T06:45:00Z,2023-05-26T06:45:00Z,2023-05-26,2023,5,6,26,6,6,146,2,6 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5540.612225854384,7506.25,15,0.9976687691905392,early morning,backfit,PT15M,5838.739,NA,NA,1,test
5530.731449762166,2023-05-26T07:00:00Z,2023-05-26T07:00:00Z,2023-05-26,2023,5,6,26,7,6,146,2,7 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5540.1813907875185,7377.417,15,0.9422609221188205,early morning,backfit,PT15M,5516.807,NA,NA,1,test
5490.420813281017,2023-05-26T07:15:00Z,2023-05-26T07:15:00Z,2023-05-26,2023,5,6,26,7,6,146,2,7 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5539.400423476969,7420.657,15,0.9422609221188205,early morning,backfit,PT15M,5365.679,NA,NA,1,test
5347.756485357206,2023-05-26T07:30:00Z,2023-05-26T07:30:00Z,2023-05-26,2023,5,6,26,7,6,146,2,7 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5538.457375928678,7470.277,15,0.9422609221188205,early morning,backfit,PT15M,5219.553,NA,NA,1,test
5274.17380648588,2023-05-26T07:45:00Z,2023-05-26T07:45:00Z,2023-05-26,2023,5,6,26,7,6,146,2,7 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5537.494074294205,7445.425,15,0.9422609221188205,early morning,backfit,PT15M,5020.767,NA,NA,1,test
5038.042816306759,2023-05-26T08:00:00Z,2023-05-26T08:00:00Z,2023-05-26,2023,5,6,26,8,6,146,2,8 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5536.1964591381875,7240.263,15,0.8169698930104421,early morning,backfit,PT15M,4663.407,NA,NA,1,test
4949.027480830705,2023-05-26T08:15:00Z,2023-05-26T08:15:00Z,2023-05-26,2023,5,6,26,8,6,146,2,8 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5534.829573551263,7328.822,15,0.8169698930104421,early morning,backfit,PT15M,4329.956,NA,NA,1,test
4956.915632573267,2023-05-26T08:30:00Z,2023-05-26T08:30:00Z,2023-05-26,2023,5,6,26,8,6,146,2,8 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5533.380344725111,7189.425,15,0.8169698930104421,early morning,backfit,PT15M,4119.879,NA,NA,1,test
4867.095872554421,2023-05-26T08:45:00Z,2023-05-26T08:45:00Z,2023-05-26,2023,5,6,26,8,6,146,2,8 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5531.883157503715,6990.778,15,0.8169698930104421,early morning,backfit,PT15M,3893.621,NA,NA,1,test
4660.814856665303,2023-05-26T09:00:00Z,2023-05-26T09:00:00Z,2023-05-26,2023,5,6,26,9,6,146,2,9 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3610.039,5530.4328276374445,6862.908,15,0.6310879443260526,early morning,backfit,PT15M,3661.796,NA,NA,1,test
4662.731964495954,2023-05-26T09:15:00Z,2023-05-26T09:15:00Z,2023-05-26,2023,5,6,26,9,6,146,2,9 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3522.007,5529.063326894502,6808.309,15,0.6310879443260526,early morning,backfit,PT15M,3522.007,NA,NA,1,test
5011.805828076995,2023-05-26T09:30:00Z,2023-05-26T09:30:00Z,2023-05-26,2023,5,6,26,9,6,146,2,9 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3394.436,5527.892444279346,6677.398,15,0.6310879443260526,early morning,backfit,PT15M,3394.436,NA,NA,1,test
5065.685433137512,2023-05-26T09:45:00Z,2023-05-26T09:45:00Z,2023-05-26,2023,5,6,26,9,6,146,2,9 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,3212.679,5526.868307578009,6401.956,15,0.6310879443260526,early morning,backfit,PT15M,3212.679,NA,NA,1,test
4340.024765056006,2023-05-26T10:00:00Z,2023-05-26T10:00:00Z,2023-05-26,2023,5,6,26,10,6,146,2,10 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2863.951,5525.655505200594,6240.307,15,0.3984010898462418,early morning,backfit,PT15M,2863.951,NA,NA,1,test
4350.997747191803,2023-05-26T10:15:00Z,2023-05-26T10:15:00Z,2023-05-26,2023,5,6,26,10,6,146,2,10 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2778.963,5524.890898959881,6189.041,15,0.3984010898462418,early morning,backfit,PT15M,2778.963,NA,NA,1,test
3443.55699139413,2023-05-26T10:30:00Z,2023-05-26T10:30:00Z,2023-05-26,2023,5,6,26,10,6,146,2,10 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2566.133,5524.124410104012,6212.168,15,0.3984010898462418,early morning,backfit,PT15M,2566.133,NA,NA,1,test
3288.7595317541204,2023-05-26T10:45:00Z,2023-05-26T10:45:00Z,2023-05-26,2023,5,6,26,10,6,146,2,10 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2501.149,5523.408674591382,5843.949,15,0.3984010898462418,early morning,backfit,PT15M,2501.149,NA,NA,1,test
3215.0967368619104,2023-05-26T11:00:00Z,2023-05-26T11:00:00Z,2023-05-26,2023,5,6,26,11,6,146,2,11 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2354.66,5523.213906389302,5538.166,15,0.13616664909624665,early morning,backfit,PT15M,2354.66,NA,NA,1,test
3133.710144421626,2023-05-26T11:15:00Z,2023-05-26T11:15:00Z,2023-05-26,2023,5,6,26,11,6,146,2,11 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2268.188,5522.969827637445,5367.543,15,0.13616664909624665,early morning,backfit,PT15M,2268.188,NA,NA,1,test
3151.692715058502,2023-05-26T11:30:00Z,2023-05-26T11:30:00Z,2023-05-26,2023,5,6,26,11,6,146,2,11 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2268.188,5522.852563150074,5055.091,15,0.13616664909624665,early morning,backfit,PT15M,2340.964,NA,NA,1,test
2874.549938179878,2023-05-26T11:45:00Z,2023-05-26T11:45:00Z,2023-05-26,2023,5,6,26,11,6,146,2,11 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2254.923,5522.6981233283805,4892.729,15,0.13616664909624665,early morning,backfit,PT15M,2254.923,NA,NA,1,test
2712.3588872128526,2023-05-26T12:00:00Z,2023-05-26T12:00:00Z,2023-05-26,2023,5,6,26,12,6,146,2,12 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2254.923,5522.607432392273,4678.812,15,-0.13616664909624643,early morning,backfit,PT15M,2292.224,NA,NA,1,test
2787.3479342038963,2023-05-26T12:15:00Z,2023-05-26T12:15:00Z,2023-05-26,2023,5,6,26,12,6,146,2,12 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2254.923,5522.823368499257,4507.424,15,-0.13616664909624643,early morning,backfit,PT15M,2318.212,NA,NA,1,test
2784.3058063861317,2023-05-26T12:30:00Z,2023-05-26T12:30:00Z,2023-05-26,2023,5,6,26,12,6,146,2,12 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2254.923,5523.482421991084,4185.729,15,-0.13616664909624643,early morning,backfit,PT15M,2437.643,NA,NA,1,test
2798.9015939954097,2023-05-26T12:45:00Z,2023-05-26T12:45:00Z,2023-05-26,2023,5,6,26,12,6,146,2,12 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5523.9091515601785,4121.076,15,-0.13616664909624643,early morning,backfit,PT15M,2250.416,NA,NA,1,test
2782.177997924994,2023-05-26T13:00:00Z,2023-05-26T13:00:00Z,2023-05-26,2023,5,6,26,13,6,146,2,13 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5524.471744427935,4044.062,15,-0.3984010898462412,early morning,backfit,PT15M,2292.186,NA,NA,1,test
2777.7978125919494,2023-05-26T13:15:00Z,2023-05-26T13:15:00Z,2023-05-26,2023,5,6,26,13,6,146,2,13 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5525.314578008915,3972.703,15,-0.3984010898462412,early morning,backfit,PT15M,2404.723,NA,NA,1,test
2738.452225513233,2023-05-26T13:30:00Z,2023-05-26T13:30:00Z,2023-05-26,2023,5,6,26,13,6,146,2,13 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5526.145078751857,3843.529,15,-0.3984010898462412,early morning,backfit,PT15M,2341.515,NA,NA,1,test
2937.211286839709,2023-05-26T13:45:00Z,2023-05-26T13:45:00Z,2023-05-26,2023,5,6,26,13,6,146,2,13 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5526.961882615156,3878.75,15,-0.3984010898462412,early morning,backfit,PT15M,2415.256,NA,NA,1,test
3047.863408331566,2023-05-26T14:00:00Z,2023-05-26T14:00:00Z,2023-05-26,2023,5,6,26,14,6,146,2,14 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5527.938775631501,3809.421,15,-0.6310879443260529,early morning,backfit,PT15M,2513.512,NA,NA,1,test
3084.465760958076,2023-05-26T14:15:00Z,2023-05-26T14:15:00Z,2023-05-26,2023,5,6,26,14,6,146,2,14 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5529.252133729569,3905.955,15,-0.6310879443260529,early morning,backfit,PT15M,2775.633,NA,NA,1,test
3294.754921829284,2023-05-26T14:30:00Z,2023-05-26T14:30:00Z,2023-05-26,2023,5,6,26,14,6,146,2,14 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5530.746857355126,3730.675,15,-0.6310879443260529,early morning,backfit,PT15M,2966.431,NA,NA,1,test
3615.2392696391903,2023-05-26T14:45:00Z,2023-05-26T14:45:00Z,2023-05-26,2023,5,6,26,14,6,146,2,14 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5532.493873699851,3799.902,15,-0.6310879443260529,early morning,backfit,PT15M,3162.528,NA,NA,1,test
3882.158285180403,2023-05-26T15:00:00Z,2023-05-26T15:00:00Z,2023-05-26,2023,5,6,26,15,6,146,2,15 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5534.752988112928,3780.585,15,-0.8169698930104419,early morning,backfit,PT15M,3457.288,NA,NA,1,test
4102.50537412816,2023-05-26T15:15:00Z,2023-05-26T15:15:00Z,2023-05-26,2023,5,6,26,15,6,146,2,15 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5537.343848439822,3940.185,15,-0.8169698930104419,early morning,backfit,PT15M,3728.679,NA,NA,1,test
4501.444138288316,2023-05-26T15:30:00Z,2023-05-26T15:30:00Z,2023-05-26,2023,5,6,26,15,6,146,2,15 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5540.22055423477,4200.834,15,-0.8169698930104419,early morning,backfit,PT15M,3980.114,NA,NA,1,test
4584.360680661262,2023-05-26T15:45:00Z,2023-05-26T15:45:00Z,2023-05-26,2023,5,6,26,15,6,146,2,15 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5543.578575037147,4520.276,15,-0.8169698930104419,early morning,backfit,PT15M,4425.421,NA,NA,1,test
4862.840306470634,2023-05-26T16:00:00Z,2023-05-26T16:00:00Z,2023-05-26,2023,5,6,26,16,6,146,2,16 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5546.93520653789,4750.809,15,-0.9422609221188204,early morning,backfit,PT15M,4576.358,NA,NA,1,test
5114.611726265215,2023-05-26T16:15:00Z,2023-05-26T16:15:00Z,2023-05-26,2023,5,6,26,16,6,146,2,16 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5550.568233283804,4967.88,15,-0.9422609221188204,early morning,backfit,PT15M,4928.885,NA,NA,1,test
5405.475959192148,2023-05-26T16:30:00Z,2023-05-26T16:30:00Z,2023-05-26,2023,5,6,26,16,6,146,2,16 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5554.370882615156,5173.178,15,-0.9422609221188204,early morning,backfit,PT15M,5258.415,NA,NA,1,test
5545.686264617642,2023-05-26T16:45:00Z,2023-05-26T16:45:00Z,2023-05-26,2023,5,6,26,16,6,146,2,16 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5558.319827637444,5314.004,15,-0.9422609221188204,early morning,backfit,PT15M,5548.83,NA,NA,1,test
5726.074611775474,2023-05-26T17:00:00Z,2023-05-26T17:00:00Z,2023-05-26,2023,5,6,26,17,6,146,2,17 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5562.324570579495,5426.964,15,-0.9976687691905392,early morning,backfit,PT15M,5791.827,NA,NA,1,test
5891.662063663478,2023-05-26T17:15:00Z,2023-05-26T17:15:00Z,2023-05-26,2023,5,6,26,17,6,146,2,17 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5565.957457652303,5754.125,15,-0.9976687691905392,early morning,backfit,PT15M,5894.949,NA,NA,1,test
5983.132288480444,2023-05-26T17:30:00Z,2023-05-26T17:30:00Z,2023-05-26,2023,5,6,26,17,6,146,2,17 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5569.580517087667,5892.254,15,-0.9976687691905392,early morning,backfit,PT15M,6102.046,NA,NA,1,test
6194.321613405316,2023-05-26T17:45:00Z,2023-05-26T17:45:00Z,2023-05-26,2023,5,6,26,17,6,146,2,17 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5573.083670133729,6140.786,15,-0.9976687691905392,early morning,backfit,PT15M,6288.889,NA,NA,1,test
6370.153782033416,2023-05-26T18:00:00Z,2023-05-26T18:00:00Z,2023-05-26,2023,5,6,26,18,6,146,2,18 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5576.3835646359585,6289.936,15,-0.9790840876823228,early morning,backfit,PT15M,6455.997,NA,NA,1,test
6368.614591159332,2023-05-26T18:15:00Z,2023-05-26T18:15:00Z,2023-05-26,2023,5,6,26,18,6,146,2,18 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5579.53618870728,6423.791,15,-0.9790840876823228,early morning,backfit,PT15M,6632.421,NA,NA,1,test
6445.197153655521,2023-05-26T18:30:00Z,2023-05-26T18:30:00Z,2023-05-26,2023,5,6,26,18,6,146,2,18 30,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5582.0449791976225,6638.029,15,-0.9790840876823228,early morning,backfit,PT15M,6626.84,NA,NA,1,test
6367.713242280203,2023-05-26T18:45:00Z,2023-05-26T18:45:00Z,2023-05-26,2023,5,6,26,18,6,146,2,18 45,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5584.257882615156,6847.335,15,-0.9790840876823228,early morning,backfit,PT15M,6755.874,NA,NA,1,test
6368.325158078134,2023-05-26T19:00:00Z,2023-05-26T19:00:00Z,2023-05-26,2023,5,6,26,19,6,146,2,19 0,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5586.231613670134,6955.403,15,-0.8878852184023751,early morning,backfit,PT15M,6776.425,NA,NA,1,test
6377.779098211402,2023-05-26T19:15:00Z,2023-05-26T19:15:00Z,2023-05-26,2023,5,6,26,19,6,146,2,19 15,NA,NA,NA,NA,9,0.1999999999999993,NA,NA,NA,0,7516.409,2250.416,5587.734344725111,6967.649,15,-0.8878852184023751,early morning,backfit,PT15M,6629.777,NA,NA,1,test
